;unit;sex;age;geo_niv_0;geo_niv_1;geo_niv_2;region;icd10_niv_0;icd10_nom_niv_0;icd10_niv_1;icd10_nom_niv_1;icd10_niv_2;Certaines maladies infectieuses et parasitaires ;icd10_niv_3;maladies;;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994
149017;RT;M;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;W65-W74;Noyade et submersion accidentelles;;: ;: ;: ;2.25;4.45;5;4.4;3.3;4.3;5.4;10.3;4.9;7.1;6;6;: ;: ;: ;: ;: ;: ;:
149018;RT;M;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;W65-W74;Noyade et submersion accidentelles;;: ;: ;: ;6.61;10.96;10.4;13.3;13.6;9.3;14.5;8.9;10.2;8.5;17.7;2.3;: ;: ;: ;: ;: ;: ;:
149019;RT;M;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;W65-W74;Noyade et submersion accidentelles;;: ;: ;: ;1.48;2.98;4.8;5.3;3;3.3;3.7;4.8;1.9;5.2;5.5;3.9;: ;: ;: ;: ;: ;: ;:
149294;RT;M;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.56;3.68;3.48;3.5;3.61;3.4;2.8;2.5;2.3;2.3;1.9;1.5;1.7;1.4;1.5;: ;: ;: ;: ;: ;: ;:
149295;RT;M;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;2.43;2.44;2.47;2.26;2.37;2.5;2.3;1.7;1.7;1.7;1.4;1.1;1.6;1.2;1.6;1.7;1;1;0.7;0.9;0.9;0.4
149296;RT;M;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.6;3.22;4.76;4.45;3.53;3.1;2.6;3.7;2.3;2.9;1.8;1.4;1.5;1.8;1.8;1.5;0.8;2.3;0.5;0.6;0.6;0.6
149297;RT;M;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.34;4.24;3.62;3.09;2.88;4.1;4.1;3.9;1.8;3;1.6;1.6;2.1;1.5;1.6;1.7;1.6;1.4;0.9;1.4;0.5;1.2
149298;RT;M;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.22;3.34;4.7;3.36;4.49;4.3;2.9;2.2;3.1;2.1;2.2;1.4;1.6;2;1.5;1.5;1.2;0.9;1.2;0.9;1.5;1
149299;RT;M;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.07;3.27;3.12;3.37;3.7;2.9;2.8;2.7;1.6;2.1;1.8;1.2;1.7;1;1.1;1.6;1.2;1.5;1;0.6;0.8;0.7
149300;RT;M;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.9;4.18;4.89;3.21;3.63;4.2;3.2;3.5;3.2;2.4;1.3;1.9;1.6;1.3;0.9;1.7;1.3;0.4;0.6;1.5;0.6;0.7
149301;RT;M;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.02;4.4;3.52;3.9;4.4;2.6;2.5;1.3;2.5;2.8;1;1.5;2.4;0.5;2;1.3;1.4;1.3;1;0.5;0.6;1.1
149302;RT;M;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;5.6;5.38;5.66;6.08;5.37;5.9;5;5;4;3.3;3;3;2.2;2.2;2.4;2.9;1.6;1.3;1.3;1.2;0.7;0.7
149303;RT;M;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.59;4.29;3.67;3.58;2.97;3.9;2.9;2.5;2.3;2.8;2.2;1.5;1.3;1.2;1.1;1.9;1.5;1.1;1.5;0.3;0.4;0.6
149304;RT;M;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.38;4.26;4.17;3.08;4.19;2.7;3.1;1.3;2.1;1.6;1.2;0.9;2.6;0.9;1.4;1.4;0.8;0.8;0.7;0.8;0.4;1.2
149305;RT;M;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.8;5.52;2.07;4.67;3.29;2.4;3;3.1;2.5;2.3;1.9;1.6;2;2.3;1.3;2;1.8;1.1;0.5;0.4;0.9;0.9
149306;RT;M;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.02;2.66;3.18;3.43;3.69;3.4;3.1;2.1;2.2;2.3;1.7;1.1;1.2;1.1;1.1;1.4;2.2;1;0.8;0.6;1;0.5
149307;RT;M;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.79;5.88;4.98;6.02;4.59;5.6;3.2;2.8;3.4;3;2.5;1.8;1.8;2;1.6;1.8;1.2;0.5;1;0.4;0.8;0.5
149308;RT;M;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;2.86;4.93;4.26;4.74;3.59;4.4;2;2.6;1.9;2.6;2;2.3;1.2;1.3;1.6;2;1.5;2;0.9;0.5;0.8;0.4
149309;RT;M;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.06;4.08;3.81;3.72;3.88;2.8;2.6;2.4;3.3;2.3;2.1;1.4;1.8;2;1.6;1.9;0.7;1.6;0.9;2;0.8;0.3
149310;RT;M;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.2;3.16;2.78;2.8;4.08;3.5;2.2;2.2;1.7;1.6;1.4;1.7;1.7;1.3;1.5;0.9;0.9;1.1;1;0.3;0.5;0.6
149311;RT;M;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.23;4.79;5.63;4.5;1.68;3.6;2.2;2.8;2;2;1.7;2.9;2;0.6;2;1.7;1.5;1.2;1.5;0.9;: ;0.9
149312;RT;M;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.17;2.78;3.13;3.13;3.32;2.6;1.8;1.9;1.2;1.1;1.3;1.1;1;0.8;1.6;1.4;1;1;0.9;0.4;0.7;0.3
149313;RT;M;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;2.57;5.6;3.34;4.72;4.12;3.2;2.6;4;2.9;4;2.8;2.8;1.4;1.6;1.3;2.5;0.8;1.3;0.9;0.5;0.6;0.3
149314;RT;M;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;4.71;4.29;3.95;4.15;3.42;3;3.5;2.7;2;3.2;2.4;1.9;2.2;1.1;1.8;2.3;1.3;1.5;0.6;0.8;0.9;0.7
149315;RT;M;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;3.7;3.1;3.41;3.43;4.12;3.3;2.8;2.1;1.9;1.8;2.2;1.3;2.4;1.4;1.5;2.1;1.1;1.3;1.3;0.7;1.1;0.6
149316;RT;M;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;1.88;1.89;0.64;2.57;3.89;3.3;2.7;2.7;2;1.4;2.1;2.9;0.7;1.5;1.5;0.8;0.8;: ;0.8;1.6;0.8;0.8
149317;RT;M;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;: ;: ;: ;1.96;4.35;2.9;2.4;5.2;3.3;2.9;1.9;1.9;: ;1;1;: ;: ;: ;: ;: ;: ;:
149318;RT;M;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;: ;: ;: ;2.81;2.78;3.3;3.3;3.3;2.2;1.6;0.5;1.1;1.6;1.1;1.1;: ;: ;: ;: ;: ;: ;:
149319;RT;M;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;: ;: ;: ;4.13;0.84;4.4;1.8;2.7;6.5;8.7;4;2;: ;1.1;: ;: ;: ;: ;: ;: ;: ;:
149320;RT;M;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;;: ;: ;: ;7.41;5.22;4.3;2.3;1.5;4.1;3.1;0.8;1.3;1.6;0.3;0.8;: ;: ;: ;: ;: ;: ;:
149608;RT;M;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;21.71;21.24;22.83;23.21;25.11;24.8;25.3;25.1;24.5;25.2;26.1;26.4;27.2;26.4;26.3;: ;: ;: ;: ;: ;: ;:
149609;RT;M;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;9.5;9.96;10.65;10.76;11.02;11.5;11.5;11.6;11.3;11.2;11.8;11.9;14;12.4;11.9;14.2;12.6;12.5;14.4;15.6;16.3;17.4
149610;RT;M;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;28.82;24.37;26.24;26.38;31.77;31.5;27.5;29;32.5;26.8;32;26;33;31.8;29.1;30.5;27.6;32.8;35.6;37.8;37.5;35.8
149611;RT;M;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;27.13;24.49;29.24;29.38;33.26;28.9;33.8;32.7;33.9;33.7;31.2;33.4;34.6;34.3;32.7;36.1;33;32.2;36.1;35.1;40.4;37.2
149612;RT;M;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;23.31;25.28;24.26;23.29;30.21;29.8;35.2;31.1;28;31;31.9;31.1;32.6;32.4;30.8;35;31;33.7;33.5;35.2;37.8;40.6
149613;RT;M;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;25.99;25.47;28.48;31.37;32.57;33.9;29.2;33.4;30.4;30.3;33.1;36;32.9;31.1;36.3;36.6;33.1;36.4;36.5;38.2;39.5;44.1
149614;RT;M;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;34;36.52;40.07;39.68;41.24;39.9;33.7;30.9;36.5;32.3;35.9;37.9;40.3;36.8;38.6;37.4;34.7;40.7;39.7;34.9;40.7;42.2
149615;RT;M;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;25;26.5;29.57;30.43;33.43;33.9;32.4;32.9;33.5;32.7;28.8;31.3;37.2;34.3;33;37.9;34;34.4;31.8;38;37.1;41
149616;RT;M;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;29.53;28.55;27.95;32.69;30.66;34.6;35;34.3;31.3;31.4;31.7;33.7;33.6;34.2;33.4;33.8;29.4;32.5;33.1;33.2;37.1;36.7
149617;RT;M;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;23.85;23.98;21.56;23.91;31.05;25.4;24.9;26.3;25.5;30.4;29.4;29.7;25.1;21.5;20.6;26.6;27.7;29.9;28.4;27.8;28.3;31.6
149618;RT;M;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;18.62;17.14;16.57;17.49;17.76;16.9;19.9;19;19.2;23.8;20.9;19.4;18.7;19.8;16.6;19.3;20.1;18.5;20.2;22.9;19.3;24.8
149619;RT;M;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;26.41;24.86;24.36;29.93;31.18;29.3;25.4;29.1;25.2;27.5;28;30.1;29.5;28.7;34.6;29.8;28;26.2;29.5;31.7;34.7;35.3
149620;RT;M;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;30.19;27.86;33.39;29.32;33.77;30.4;30.2;32.3;31;33.5;34;32.3;36.5;34.7;35.3;33.8;31.5;35.8;37.8;35.1;37;37.6
149621;RT;M;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;34.73;32.98;39.5;39.48;38.71;41.5;41.8;38.9;42.1;38.7;42.1;41.8;44.8;44.4;41.8;44.5;43.7;44.3;48.1;46.4;47.3;50.3
149622;RT;M;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;28.47;31.9;36.05;33.17;36.18;31.4;36;37.2;32.8;41.2;36.3;39;35.5;36;37.2;35.9;37.2;38.2;36;37.7;37.6;44.6
149623;RT;M;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;25.8;23.61;25.39;26.85;26.95;27.1;27;25.3;26.2;27.9;29.6;27.1;30.2;29.8;30.1;29.6;26.5;27.3;30.2;29.7;34.5;33.6
149624;RT;M;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;16.95;20.32;20.61;19.57;21.9;19.9;23;21.6;20.9;21.2;21.9;23.5;20.4;20.6;21.4;21.6;18.1;22.7;22.8;22.1;23.7;23.8
149625;RT;M;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;36.91;29.3;29.29;32.61;35.61;36.6;38.6;38.1;33.4;31.6;43.4;44.5;42.4;37.4;41.6;36.8;38.7;35.5;37.2;43.7;37;42.1
149626;RT;M;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;16.64;16.29;17.83;18.11;18.86;18.6;21.3;19.7;17.7;18.2;20.9;23.1;21;23.2;23;23.3;23.5;24.5;26.5;25.4;28.3;26
149627;RT;M;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;26.59;26.51;29.02;30.6;30.68;29.7;31.8;29.7;26.5;32.5;35.9;32.9;32.7;31.8;31.9;37.2;31.9;35.4;34.4;36.9;35.3;36.5
149628;RT;M;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;21.15;21.46;24.22;24.18;27.4;26.1;31.3;26.4;26.8;26.1;29.2;29;31.3;28.1;28.3;29.4;28;29.1;29.7;30.7;27.6;31
149629;RT;M;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;21.76;18.12;22.63;22.45;23.05;22.5;21.8;23.1;24.3;25.9;25.8;24.1;25.5;24.7;24.1;24.5;24.3;23.3;25.3;25.2;28.6;28.4
149630;RT;M;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;12.5;17.03;17.16;16.06;16.19;26.9;16.6;21.5;20.4;23.6;17.6;25.1;21.9;17.1;22.7;34.6;27.4;29.2;22.9;15;26.8;21.3
149631;RT;M;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;: ;: ;: ;13.72;12.56;15.7;13.3;18.1;11.9;14.3;14.4;15.9;12.1;13.6;11.7;: ;: ;: ;: ;: ;: ;:
149632;RT;M;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;: ;: ;: ;9;17.8;11.6;10.4;23.9;14.6;16.2;11.9;13.5;14.1;15.3;17;: ;: ;: ;: ;: ;: ;:
149633;RT;M;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;: ;: ;: ;12.4;12.64;9.6;9.8;13.6;14;9.6;13.9;24.5;23.3;7.8;5.8;: ;: ;: ;: ;: ;: ;:
149634;RT;M;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X60-X84_Y870;Suicides;;: ;: ;: ;17.05;14.91;16;21.7;18.8;18.8;19.6;17.2;17.1;22.5;20.9;21.4;: ;: ;: ;: ;: ;: ;:
149921;RT;M;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.66;0.65;0.78;0.77;0.95;1;1.1;1.1;0.9;1.1;1.1;1;1;1.1;1.1;: ;: ;: ;: ;: ;: ;:
149922;RT;M;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.51;0.62;0.59;0.57;0.59;0.9;0.7;0.9;0.7;0.6;0.6;0.5;0.7;0.8;0.9;0.7;0.6;0.7;0.5;1.5;1;1.2
149923;RT;M;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.61;0.46;0.77;0.77;0.61;: ;1.1;0.6;1.4;0.9;1.4;0.5;0.9;0.6;0.2;0.6;0.5;0.9;0.6;1.2;1.1;0.6
149924;RT;M;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.95;0.85;0.53;0.64;0.64;0.9;0.7;0.9;1;1;0.1;0.3;0.9;1.2;0.8;1.1;1;0.5;2.2;2;1.2;2.3
149925;RT;M;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.22;0.22;0.45;0.22;0.45;0.7;0.8;0.8;0.7;0.8;0.7;0.7;0.3;0.9;0.5;0.3;0.7;1.4;0.5;0.9;1.2;2.7
149926;RT;M;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.56;0.16;0.4;0.8;0.56;0.7;0.6;1;0.7;0.7;1;1.2;1.2;1.1;1.2;1.2;1;1.3;1.1;0.7;0.9;0.9
149927;RT;M;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.28;0.56;0.7;0.42;0.56;: ;0.7;0.6;0.7;0.4;0.4;0.1;0.7;0.7;0.9;1;0.7;0.9;0.3;: ;0.6;1.2
149928;RT;M;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.25;0.5;0.75;0.38;0.63;0.5;0.4;0.6;0.3;0.8;1.3;1.1;0.5;0.3;1;0.6;1.4;0.6;0.5;0.9;0.5;0.9
149929;RT;M;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;1.11;0.81;0.92;1.74;1.13;0.8;1.5;1.3;1;1.6;1.3;1.4;1.9;1.2;1;1.6;1;1.2;1.8;1.8;2.4;2.1
149930;RT;M;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.18;0.44;0.52;0.61;0.61;0.4;0.7;0.6;0.7;0.6;0.4;0.9;1;0.5;0.4;1;0.4;1;0.9;0.9;0.9;1
149931;RT;M;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.33;0.33;0.66;0.33;0.44;0.2;0.3;0.4;0.8;0.6;0.3;0.3;0.6;0.7;0.3;0.8;0.6;0.6;0.8;0.7;1;1.1
149932;RT;M;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.69;0.86;0.69;0.35;1.21;0.2;0.5;0.9;0.5;1.6;1.4;0.2;0.7;0.7;0.7;0.9;0.9;0.7;0.7;1.1;0.7;0.5
149933;RT;M;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;;X85-Y09_Y871;Homicides;;0.55;0.61;0.73;0.62;0.62;0.5;1;0.5;0.4;0.4;0.7;0.2;0.7;0.3;0.6;0.8;0.6;0.6;1;0.4;0.6;1.1
